RD_east,RD_north,latitude,longitude,osm_class,osm_type
91450.0,437550.0,51.9227957955,4.4633624027,place,house
91450.0,437650.0,51.9236945253,4.4633439258,man_made,tunnel
91450.0,437750.0,51.924593255,4.463325448,man_made,tunnel
91450.0,437850.0,51.9254919846,4.4633069693,amenity,fuel
91450.0,437950.0,51.9263907141,4.4632884898,highway,residential
91450.0,438050.0,51.9272894435,4.4632700095,place,house
91450.0,438150.0,51.9281881728,4.4632515283,place,house
91450.0,438250.0,51.9290869019,4.4632330462,place,house
91450.0,438350.0,51.9299856309,4.4632145633,leisure,sports_centre
91450.0,438450.0,51.9308843599,4.4631960795,place,house
91450.0,438550.0,51.9317830887,4.4631775949,place,house
91450.0,438650.0,51.9326818173,4.4631591094,place,house
91450.0,438750.0,51.9335805459,4.4631406231,place,house
91450.0,438850.0,51.9344792744,4.4631221359,place,house
91550.0,432850.0,51.8805667685,4.4656820367,amenity,parking
91550.0,432950.0,51.8814655038,4.4656636287,highway,footway
91550.0,433050.0,51.882364239,4.4656452199,highway,footway
91550.0,433150.0,51.8832629742,4.4656268103,highway,residential
91550.0,433250.0,51.8841617092,4.4656083997,highway,residential
91550.0,433350.0,51.8850604441,4.4655899884,place,house
91550.0,433450.0,51.8859591789,4.4655715762,place,house
91550.0,433550.0,51.8868579136,4.4655531631,place,house
91550.0,433650.0,51.8877566482,4.4655347492,place,house
91550.0,433750.0,51.8886553826,4.4655163344,place,house
91550.0,433850.0,51.889554117,4.4654979188,place,house
91550.0,433950.0,51.8904528513,4.4654795024,place,house
91550.0,434050.0,51.8913515854,4.4654610851,place,house
91550.0,434150.0,51.8922503194,4.4654426669,place,house
91550.0,434250.0,51.8931490534,4.4654242479,place,house
91550.0,434350.0,51.8940477872,4.4654058281,place,house
91550.0,434450.0,51.8949465209,4.4653874074,highway,cycleway
91550.0,434550.0,51.8958452545,4.4653689859,place,house
91550.0,434650.0,51.896743988,4.4653505635,amenity,bench
91550.0,434750.0,51.8976427213,4.4653321402,place,house
91550.0,434850.0,51.8985414546,4.4653137161,highway,cycleway
91550.0,434950.0,51.8994401878,4.4652952912,highway,cycleway
91550.0,435050.0,51.9003389208,4.4652768654,amenity,bench
91550.0,435150.0,51.9012376537,4.4652584388,place,house
91550.0,435250.0,51.9021363866,4.4652400113,place,house
91550.0,435350.0,51.9030351193,4.465221583,place,house
91550.0,435450.0,51.9039338519,4.4652031538,amenity,bench
91550.0,435550.0,51.9048325843,4.4651847237,building,houseboat
91550.0,435650.0,51.9057313167,4.4651662928,amenity,parking
91550.0,435750.0,51.906630049,4.4651478611,highway,tertiary
91550.0,435850.0,51.9075287811,4.4651294285,highway,secondary
91550.0,435950.0,51.9084275132,4.4651109951,highway,footway
91550.0,436050.0,51.9093262451,4.4650925608,highway,primary
91550.0,436150.0,51.9102249769,4.4650741257,highway,cycleway
91550.0,436250.0,51.9111237086,4.4650556897,amenity,hospital
91550.0,436350.0,51.9120224402,4.4650372529,amenity,hospital
91550.0,436450.0,51.9129211717,4.4650188152,place,house
91550.0,436550.0,51.9138199031,4.4650003767,place,house
91550.0,436650.0,51.9147186343,4.4649819373,place,house
91550.0,436750.0,51.9156173655,4.464963497,amenity,college
91550.0,436850.0,51.9165160965,4.464945056,place,house
91550.0,436950.0,51.9174148274,4.464926614,place,house
91550.0,437050.0,51.9183135583,4.4649081713,place,house
91550.0,437150.0,51.9192122889,4.4648897276,place,house
91550.0,437250.0,51.9201110195,4.4648712831,place,house
91550.0,437350.0,51.92100975,4.4648528378,place,house
91550.0,437450.0,51.9219084803,4.4648343916,place,house
91550.0,437550.0,51.9228072106,4.4648159446,place,house
91550.0,437650.0,51.9237059407,4.4647974967,man_made,tunnel
91550.0,437750.0,51.9246046707,4.4647790480000005,railway,platform
91550.0,437850.0,51.9255034006,4.4647605984,place,house
91550.0,437950.0,51.9264021304,4.4647421479,place,house
91550.0,438050.0,51.9273008601,4.4647236967,amenity,college
91550.0,438150.0,51.9281995896,4.4647052445,place,house
91550.0,438250.0,51.9290983191,4.4646867915,amenity,place_of_worship
91550.0,438350.0,51.9299970484,4.4646683377,place,house
91550.0,438450.0,51.9308957776,4.464649883,place,house
91550.0,438550.0,51.9317945067,4.4646314275,place,house
91550.0,438650.0,51.9326932357,4.4646129711,leisure,common
91550.0,438750.0,51.9335919646,4.4645945138,place,house
91550.0,438850.0,51.9344906934,4.4645760557,place,house
91650.0,432850.0,51.8805781517,4.4671342147,highway,unclassified
91650.0,432950.0,51.8814768873,4.4671158358,tourism,zoo
91650.0,433050.0,51.8823756229,4.4670974559,highway,footway
91650.0,433150.0,51.8832743583,4.4670790753,place,house
91650.0,433250.0,51.8841730936,4.4670606938,building,static_caravan
91650.0,433350.0,51.8850718288,4.4670423114,highway,living_street
91650.0,433450.0,51.8859705639,4.4670239282,building,yes
91650.0,433550.0,51.8868692989,4.4670055442,place,house
91650.0,433650.0,51.8877680338,4.4669871593,place,house
91650.0,433750.0,51.8886667685,4.4669687736,place,house
91650.0,433850.0,51.8895655032,4.466950387,place,house
91650.0,433950.0,51.8904642377,4.4669319995,place,house
91650.0,434050.0,51.8913629722,4.4669136113,place,house
91650.0,434150.0,51.8922617065,4.4668952221,place,house
91650.0,434250.0,51.8931604407,4.4668768322,place,house
91650.0,434350.0,51.8940591748,4.4668584413,place,house
91650.0,434450.0,51.8949579088,4.4668400497,place,house
91650.0,434550.0,51.8958566427,4.4668216571,highway,footway
91650.0,434650.0,51.8967553765,4.4668032638,place,house
91650.0,434750.0,51.8976541102,4.4667848696,amenity,bench
91650.0,434850.0,51.8985528437,4.4667664745,tourism,artwork
91650.0,434950.0,51.8994515772,4.4667480786,tourism,artwork
91650.0,435050.0,51.9003503105,4.4667296818,man_made,tunnel
91650.0,435150.0,51.9012490438,4.4667112842,man_made,tunnel
91650.0,435250.0,51.9021477769,4.4666928858,highway,residential
91650.0,435350.0,51.9030465099,4.4666744865,tourism,hotel
91650.0,435450.0,51.9039452428,4.4666560863,amenity,parking
91650.0,435550.0,51.9048439756,4.4666376854,highway,footway
91650.0,435650.0,51.9057427082,4.4666192835,highway,cycleway
91650.0,435750.0,51.9066414408,4.4666008808,highway,trunk
91650.0,435850.0,51.9075401733,4.4665824773,highway,cycleway
91650.0,435950.0,51.9084389056,4.4665640729,highway,primary
91650.0,436050.0,51.9093376378,4.4665456677,amenity,hospital
91650.0,436150.0,51.9102363699,4.4665272616,amenity,hospital
91650.0,436250.0,51.9111351019,4.4665088546,amenity,hospital
91650.0,436350.0,51.9120338338,4.4664904469,place,house
91650.0,436450.0,51.9129325656,4.4664720382,place,house
91650.0,436550.0,51.9138312973,4.4664536287,place,house
91650.0,436650.0,51.9147300288,4.4664352184,place,house
91650.0,436750.0,51.9156287603,4.4664168072,amenity,library
91650.0,436850.0,51.9165274916,4.4663983952,place,house
91650.0,436950.0,51.9174262228,4.4663799823,place,house
91650.0,437050.0,51.9183249539,4.4663615686,place,house
91650.0,437150.0,51.9192236849,4.4663431541,place,house
91650.0,437250.0,51.9201224158,4.4663247386,place,house
91650.0,437350.0,51.9210211465,4.4663063224,place,house
91650.0,437450.0,51.9219198772,4.4662879052,leisure,playground
91650.0,437550.0,51.9228186077,4.4662694873,highway,pedestrian
91650.0,437650.0,51.9237173382,4.4662510685,man_made,tunnel
91650.0,437750.0,51.9246160685,4.4662326488,railway,platform
91650.0,437850.0,51.9255147987,4.4662142283,place,house
91650.0,437950.0,51.9264135287,4.4661958069,place,house
91650.0,438050.0,51.9273122587,4.4661773847,place,house
91650.0,438150.0,51.9282109886,4.4661589616,place,house
91650.0,438250.0,51.9291097183,4.4661405377,place,house
91650.0,438350.0,51.9300084479,4.466122113,place,house
91650.0,438450.0,51.9309071774,4.4661036874,place,house
91650.0,438550.0,51.9318059068,4.4660852609,place,house
91650.0,438650.0,51.9327046361,4.4660668336,place,house
91650.0,438750.0,51.9336033653,4.4660484054,place,house
91650.0,438850.0,51.9345020943,4.4660299764,place,house
91750.0,432850.0,51.880589517,4.4685863936,highway,primary
91750.0,432950.0,51.8814882529,4.4685680436,highway,cycleway
91750.0,433050.0,51.8823869887,4.4685496928,highway,cycleway
91750.0,433150.0,51.8832857244,4.4685313412,place,house
91750.0,433250.0,51.8841844601,4.4685129887,place,house
91750.0,433350.0,51.8850831956,4.4684946353,place,house
91750.0,433450.0,51.8859819309,4.4684762812,place,house
91750.0,433550.0,51.8868806662,4.4684579261,amenity,college
91750.0,433650.0,51.8877794014,4.4684395702,place,house
91750.0,433750.0,51.8886781365,4.4684212135,place,house
91750.0,433850.0,51.8895768714,4.4684028559,place,house
91750.0,433950.0,51.8904756063,4.4683844975,place,house
91750.0,434050.0,51.891374341,4.4683661383,place,house
91750.0,434150.0,51.8922730756,4.4683477782,place,house
91750.0,434250.0,51.8931718101,4.4683294172,place,house
91750.0,434350.0,51.8940705446,4.4683110554,place,house
91750.0,434450.0,51.8949692789,4.4682926928,place,house
91750.0,434550.0,51.895868013,4.4682743293,place,house
91750.0,434650.0,51.8967667471,4.4682559649,man_made,tunnel
91750.0,434750.0,51.8976654811,4.4682375998,man_made,tunnel
91750.0,434850.0,51.8985642149,4.4682192337,man_made,tunnel
91750.0,434950.0,51.8994629487,4.4682008669,man_made,tunnel
91750.0,435050.0,51.9003616823,4.4681824991,man_made,tunnel
91750.0,435150.0,51.9012604158,4.4681641306,man_made,tunnel
91750.0,435250.0,51.9021591492,4.4681457611,man_made,tunnel
91750.0,435350.0,51.9030578826,4.4681273909,man_made,tunnel
91750.0,435450.0,51.9039566157,4.4681090198,leisure,pitch
91750.0,435550.0,51.9048553488,4.4680906478,highway,unclassified
91750.0,435650.0,51.9057540818,4.468072275,highway,path
91750.0,435750.0,51.9066528146,4.4680539014,highway,service
91750.0,435850.0,51.9075515474,4.4680355269,amenity,waste_basket
91750.0,435950.0,51.90845028,4.4680171515,place,house
91750.0,436050.0,51.9093490125,4.4679987753,amenity,hospital
91750.0,436150.0,51.910247745,4.4679803983,amenity,hospital
91750.0,436250.0,51.9111464773,4.4679620204,amenity,hospital
91750.0,436350.0,51.9120452094,4.4679436417,amenity,college
91750.0,436450.0,51.912943941500004,4.4679252621,amenity,college
91750.0,436550.0,51.9138426735,4.4679068817,amenity,parking
91750.0,436650.0,51.9147414053,4.4678885004,place,house
91750.0,436750.0,51.9156401371,4.4678701183,place,house
91750.0,436850.0,51.9165388687,4.4678517353,amenity,parking
91750.0,436950.0,51.9174376002,4.4678333515,place,house
91750.0,437050.0,51.9183363316,4.4678149668,place,house
91750.0,437150.0,51.9192350629,4.4677965813,highway,service
91750.0,437250.0,51.9201337941,4.467778195,amenity,ice_cream
91750.0,437350.0,51.9210325251,4.4677598078,place,house
91750.0,437450.0,51.9219312561,4.4677414197,place,house
91750.0,437550.0,51.9228299869,4.4677230308,shop,bicycle
91750.0,437650.0,51.9237287176,4.4677046411,highway,platform
91750.0,437750.0,51.9246274482,4.4676862505,railway,platform
91750.0,437850.0,51.9255261787,4.467667859,railway,platform
91750.0,437950.0,51.9264249091,4.4676494667,place,house
91750.0,438050.0,51.9273236394,4.4676310736,place,house
91750.0,438150.0,51.9282223695,4.4676126796,place,house
91750.0,438250.0,51.9291210995,4.4675942848,place,house
91750.0,438350.0,51.9300198295,4.4675758891,amenity,school
91750.0,438450.0,51.9309185593,4.4675574926,leisure,pitch
91750.0,438550.0,51.931817289,4.4675390952,place,house
91750.0,438650.0,51.9327160185,4.4675206969,place,house
91750.0,438750.0,51.933614748,4.4675022979,place,house
91750.0,438850.0,51.9345134774,4.4674838979,amenity,restaurant
91850.0,432850.0,51.8806008643,4.4700385733,place,house
91850.0,432950.0,51.8814996005,4.4700202523,highway,primary
91850.0,433050.0,51.8823983366,4.4700019306,highway,cycleway
91850.0,433150.0,51.8832970727,4.4699836079,place,house
91850.0,433250.0,51.8841958086,4.4699652844,place,house
91850.0,433350.0,51.8850945444,4.4699469601,place,house
91850.0,433450.0,51.88599328,4.4699286349,place,house
91850.0,433550.0,51.8868920156,4.4699103089,amenity,college
91850.0,433650.0,51.8877907511,4.469891982,place,house
91850.0,433750.0,51.8886894864,4.4698736543,place,house
91850.0,433850.0,51.8895882217,4.4698553258,place,house
91850.0,433950.0,51.8904869568,4.4698369964,place,house
91850.0,434050.0,51.8913856919,4.4698186661,place,house
91850.0,434150.0,51.8922844268,4.469800335,place,house
91850.0,434250.0,51.8931831616,4.4697820031,place,house
91850.0,434350.0,51.8940818963,4.4697636703,place,house
91850.0,434450.0,51.8949806309,4.4697453367,place,house
91850.0,434550.0,51.8958793654,4.4697270023,highway,cycleway
91850.0,434650.0,51.8967780997,4.4697086669,highway,unclassified
91850.0,434750.0,51.897676834,4.4696903308,man_made,pier
91850.0,434850.0,51.8985755682,4.4696719938,highway,pedestrian
91850.0,434950.0,51.8994743022,4.4696536559,highway,pedestrian
91850.0,435050.0,51.9003730361,4.4696353173,man_made,tunnel
91850.0,435150.0,51.9012717699,4.4696169777,man_made,tunnel
91850.0,435250.0,51.9021705037,4.4695986373,highway,tertiary
91850.0,435350.0,51.9030692372,4.4695802961,amenity,vending_machine
91850.0,435450.0,51.9039679707,4.4695619540000004,amenity,bench
91850.0,435550.0,51.9048667041,4.4695436111,amenity,bench
91850.0,435650.0,51.9057654374,4.4695252674,tourism,artwork
91850.0,435750.0,51.9066641705,4.4695069228,amenity,cafe
91850.0,435850.0,51.9075629036,4.4694885773,tourism,information
91850.0,435950.0,51.9084616365,4.469470231,amenity,bench
91850.0,436050.0,51.9093603693,4.4694518839,highway,cycleway
91850.0,436150.0,51.910259102,4.4694335359,amenity,hospital
91850.0,436250.0,51.9111578346,4.469415187,amenity,hospital
91850.0,436350.0,51.9120565671,4.4693968374,amenity,hospital
91850.0,436450.0,51.9129552995,4.4693784868,amenity,hospital
91850.0,436550.0,51.9138540317,4.4693601355,highway,cycleway
91850.0,436650.0,51.9147527639,4.4693417833,place,house
91850.0,436750.0,51.9156514959,4.4693234302,tourism,hotel
91850.0,436850.0,51.9165502278,4.4693050763,place,house
91850.0,436950.0,51.9174489596,4.4692867215,place,house
91850.0,437050.0,51.9183476913,4.4692683659,place,house
91850.0,437150.0,51.9192464229,4.4692500095,place,house
91850.0,437250.0,51.9201451544,4.4692316522,place,house
91850.0,437350.0,51.9210438857,4.469213294,place,house
91850.0,437450.0,51.921942617,4.469194935,place,house
91850.0,437550.0,51.9228413481,4.4691765752,highway,tertiary
91850.0,437650.0,51.9237400791,4.4691582145,shop,supermarket
91850.0,437750.0,51.92463881,4.469139853,railway,stop
91850.0,437850.0,51.9255375408,4.4691214906,railway,platform
91850.0,437950.0,51.9264362715,4.4691031274,man_made,bridge
91850.0,438050.0,51.927335002,4.4690847633,place,house
91850.0,438150.0,51.9282337325,4.4690663984,place,house
91850.0,438250.0,51.9291324628,4.4690480327,place,house
91850.0,438350.0,51.930031193,4.4690296661,amenity,parking
91850.0,438450.0,51.9309299231,4.4690112986,place,house
91850.0,438550.0,51.9318286531,4.4689929303,place,house
91850.0,438650.0,51.932727383,4.4689745611,place,house
91850.0,438750.0,51.9336261127,4.4689561912,place,house
91850.0,438850.0,51.9345248424,4.4689378203,place,house
91950.0,432850.0,51.8806121937,4.4714907539,highway,cycleway
91950.0,432950.0,51.8815109302,4.4714724619,place,house
91950.0,433050.0,51.8824096666,4.4714541691,place,house
91950.0,433150.0,51.8833084029,4.4714358755,amenity,school
91950.0,433250.0,51.8842071391,4.471417581,place,house
91950.0,433350.0,51.8851058752,4.4713992857000004,highway,primary
91950.0,433450.0,51.8860046112,4.4713809895,place,house
91950.0,433550.0,51.8869033471,4.4713626925,place,house
91950.0,433650.0,51.8878020828,4.4713443947,place,house
91950.0,433750.0,51.8887008185,4.471326096,place,house
91950.0,433850.0,51.889599554,4.4713077964,place,house
91950.0,433950.0,51.8904982894,4.4712894961,place,house
91950.0,434050.0,51.8913970248,4.4712711948,place,house
91950.0,434150.0,51.89229576,4.4712528928,highway,residential
91950.0,434250.0,51.8931944951,4.4712345899,leisure,playground
91950.0,434350.0,51.8940932301,4.4712162861,place,house
91950.0,434450.0,51.894991965,4.4711979815,place,house
91950.0,434550.0,51.8958906998,4.4711796761,place,house
91950.0,434650.0,51.8967894344,4.4711613698,man_made,pier
91950.0,434750.0,51.897688169,4.4711430627,man_made,pier
91950.0,434850.0,51.8985869034,4.4711247547,highway,pedestrian
91950.0,434950.0,51.8994856378,4.4711064459,highway,pedestrian
91950.0,435050.0,51.900384372,4.4710881362,highway,pedestrian
91950.0,435150.0,51.9012831061,4.4710698257,highway,pedestrian
91950.0,435250.0,51.9021818401,4.4710515144,highway,tertiary
91950.0,435350.0,51.903080574,4.4710332022,highway,tertiary
91950.0,435450.0,51.9039793078,4.4710148892,amenity,vending_machine
91950.0,435550.0,51.9048780414,4.4709965753,highway,pedestrian
